,print_key
173.025-2-24,1
173.025-10-2,1
173.032-4-24,1
173.031-3-25.2,1
173.025-10-13,1
173.025-2-13.1,1
173.025-7-16.2,1
173.024-11-21,1
159.080-2-19,1
173.032-10-28,1
173.025-4-17,1
173.040-1-31,1
173.039-2-6.1,1
187.069-1-39.111,1
186.002-1-42,1
187.004-2-26,1
173.074-1-8,1
186.001-2-9.113,1
199.001-2-38.1,1
173.040-3-3,1
173.024-11-19,1
173.024-1-25,1
173.032-10-21,1
32.003-4-21.000,1
159.081-4-21,1
41.001-1-21.112,1
173.025-1-11,1
173.024-1-26,1
42.032-3-8.000,1
159.081-4-5,1
173.025-4-8,1
173.033-7-16.1,1
173.026-2-14,1
173.033-4-32.1,1
173.033-1-17,1
173.032-7-14,1
159.081-1-16,1
173.024-6-9,1
173.032-1-14.2,1
173.039-7-13.1,1
173.039-4-7,1
187.004-1-18,1
186.002-1-20.2,1
94.034-6-2,1
42.026-2-3.000,1
224.038-3-28.1,1
213.000-2-20,1
224.030-4-22,1
202.000-3-24,1
202.000-2-22,1
202.037-1-1,1
42.018-4-73.000,1
33.072-7-1.000/4,1
224.037-3-6,1
223.000-1-17.3,1
224.029-2-2,1
224.038-3-12,1
161.019-2-49,1
175.003-1-1.14,1
175.003-3-13,1
189.003-3-6.1,1
188.004-2-4,1
161.019-2-30,1
175.043-1-11,1
214.000-1-4.1,1
224.045-1-19,1
225.057-2-16,1
225.071-1-24.1,1
224.062-1-4,1
190.000-1-21.2,1
225.065-1-3,1
202.037-1-17,1
202.029-3-13,1
201.036-2-6,1
42.018-4-20.100,1
213.062-1-19,1
213.051-2-5,1
225.072-3-12,1
224.038-3-34,1
224.045-1-17,1
224.029-3-17,1
224.030-3-29,1
202.000-4-14,1
224.037-3-3.1,1
224.030-2-31,1
213.062-1-20,1
162.003-1-22.2,1
175.051-4-21,1
175.004-1-10.121,1
175.004-1-23.11,1
175.050-1-9,1
42.065-2-18.000,1
175.003-1-38,1
175.004-1-7,1
188.001-3-6,1
161.004-4-3,1
175.004-1-20,1
42.74-6-33.000,1
189.003-1-5.1,1
188.001-3-5,1
189.003-1-39.2,1
175.001-2-1,1
175.004-1-44,1
176.001-1-14.1,1
43.3-1-38.000,1
161.019-2-39,1
175.002-1-13.1,1
42.018-4-42.000,1
175.051-3-6,1
175.043-1-10,1
201.001-1-26,1
175.051-5-9,1
175.002-1-15,1
175.004-1-3,1
175.063-2-3,1
175.004-1-23.12,1
175.003-1-1.16,1
32.003-6-33.000,1
175.004-1-10.124,1
175.004-1-10.125,1
175.004-1-53.2,1
188.001-1-24.2,1
188.004-1-4,1
188.001-3-7,1
188.001-3-20,1
188.001-3-21,1
33.018-1-3.230/1,1
188.001-3-4,1
175.058-1-7,1
175.058-1-2,1
213.000-6-15,1
225.072-3-18.1,1
42.043-2-7.000,1
202.029-4-1,1
201.004-1-5.11,1
202.000-4-9,1
201.002-1-35,1
201.002-1-31,1
224.038-3-22,1
224.038-3-2,1
224.021-1-2.1,1
202.000-3-3.12,1
202.000-3-4.2,1
213.075-2-1,1
202.000-3-27.11,1
189.003-2-6,1
202.000-2-23.2,1
223.036-2-10,1
224.046-3-14,1
223.036-2-17.1,1
224.045-1-22.1,1
201.004-2-9,1
201.036-2-2,1
202.000-4-8,1
201.002-1-4,1
213.000-4-2.1,1
190.000-2-21.22,1
190.000-2-2,1
213.000-7-1.1,1
223.000-1-27.111,1
190.000-4-10.2,1
213.000-3-10,1
189.001-3-4,1
224.038-2-8.1,1
213.060-1-5,1
213.067-2-3.1,1
225.071-3-3.1,1
223.000-1-12,1
223.036-1-3.1,1
213.062-1-6,1
225.057-2-25,1
224.030-2-10,1
190.000-4-12,1
224.038-3-30,1
224.046-1-14,1
189.004-2-21.1,1
190.000-2-19,1
42.049-1-8.100,1
213.062-1-1,1
42.002-2-8.122,1
225.064-1-2,1
189.004-2-23,1
189.004-2-14,1
214.045-1-6,1
224.046-6-21,1
213.084-1-4,1
224.038-3-32,1
225.057-2-1.1,1
224.046-3-16.12,1
224.046-3-6,1
213.062-1-10,1
213.000-1-1,1
225.057-1-1,1
190.000-2-17.2,1
190.000-3-2.2,1
202.000-3-27.12,1
42.074-6-16.000,1
42.018-4-32.121,1
202.000-3-30.1,1
224.030-2-5,1
224.030-3-14,1
224.046-1-15,1
213.043-1-21,1
190.000-1-18.1,1
201.004-2-13.1,1
223.000-1-17.22,1
224.046-5-15,1
223.036-2-11,1
202.000-2-1,1
223.036-1-7,1
213.034-1-4,1
225.072-2-9,1
202.049-1-2,1
224.045-1-4,1
224.046-2-4,1
224.029-1-6.21,1
42.6-4-8.000,1
202.000-4-16,1
173.039-1-6.1,1
173.039-4-26,1
173.024-2-16,1
173.025-3-15.1,1
111.019-3-4,1
141.002-2-11,1
111.002-1-12.112,1
141.002-1-5,1
140.052-3-24.11,1
156.002-1-12,1
111.002-1-13.112,1
126.063-1-9,1
111.001-7-3.11,1
141.002-1-10.2,1
111.002-1-18,1
141.002-1-14.11,1
127.001-2-10,1
111.004-1-3.3,1
111.003-6-2.122,1
127.004-1-6,1
141.004-1-25,1
126.063-4-5,1
140.004-1-33,1
140.002-1-6,1
111.047-2-4.11,1
111.039-1-16.1,1
142.002-1-9.112,1
141.021-1-3,1
126.063-1-12,1
126.063-1-10,1
111.024-2-11,1
111.047-1-16.1,1
125.002-2-4,1
126.004-2-16,1
111.070-1-20,1
96.065-1-9,1
142.047-1-4,1
140.044-4-2,1
111.024-2-16.1,1
141.003-1-14.2,1
140.057-4-1,1
140.057-1-2,1
126.055-1-45,1
126.021-3-6,1
140.052-3-13.1,1
141.002-2-2.12,1
126.003-4-5.11,1
141.002-1-10.1,1
126.021-3-5,1
32.182-1-10.000,1
126.078-1-7,1
126.003-4-2.112,1
111.002-1-20,1
127.004-1-5.12,1
111.054-1-3.2,1
96.080-2-7,1
142.003-1-3,1
111.004-1-7,1
32.296-1-5.000,1
140.044-2-3,1
111.024-3-3,1
142.003-2-12,1
111.019-3-1.11,1
126.063-3-9.11,1
141.004-1-14.1,1
126.055-1-8,1
96.065-1-5,1
32.296-2-7.000,1
111.047-1-20,1
126.063-4-4,1
126.062-2-5,1
126.003-4-15,1
32.183-2-3.000,1
127.001-1-11.212,1
142.003-2-13,1
125.004-4-1,1
111.032-1-15,1
111.003-6-16.122,1
126.003-4-5.112,1
126.063-4-7,1
32.279-2-1.000,1
111.078-1-11,1
142.001-5-6,1
96.080-2-1,1
141.003-1-9.1,1
142.002-1-9.111,1
111.024-2-19,1
126.078-1-2,1
111.069-1-6,1
111.001-7-3.21,1
141.004-1-8.2,1
132.029-3-21,1
32.231-1-7.200,1
160.002-1-18.21,1
145.004-2-3,1
146.001-4-3.11,1
132.029-6-11.1,1
132.029-4-10.1,1
161.057-2-10,1
131.004-1-11.2,1
146.004-1-9,1
146.001-1-11,1
132.029-10-24.1,1
160.004-1-1,1
161.057-1-21.11,1
161.004-1-7,1
132.001-1-25,1
132.029-3-14,1
132.021-1-5.1,1
161.004-1-10,1
132.029-9-6,1
160.002-1-18.212,1
161.042-1-14,1
132.029-4-4,1
93.001-1-20,1
93.001-1-43,1
78.002-6-7,1
94.035-4-3.1,1
95.053-1-3,1
68.022-2-4,1
79.001-4-1,1
93.004-1-7.13,1
93.004-1-7.12,1
67.034-1-2,1
131.004-1-11.1,1
79.001-1-7,1
93.002-1-32,1
67.004-1-6.1,1
94.033-1-4,1
80.002-1-11,1
79.003-2-9.11,1
161.042-2-29,1
131.036-1-10,1
161.042-2-1.112,1
132.029-4-6,1
160.001-3-1.123,1
132.029-7-4,1
147.003-3-7,1
161.002-2-3,1
161.042-1-13,1
161.001-1-19,1
161.002-2-2,1
146.001-4-3.13,1
131.036-1-12,1
146.003-1-23.21,1
161.042-2-13,1
147.001-1-3,1
132.029-6-1.11,1
145.004-2-2,1
146.003-1-19,1
32.279-1-1.000,1
161.073-2-7.1,1
147.003-3-3,1
132.037-1-22,1
147.003-1-9,1
32.215-4-15.000,1
147.003-3-11,1
32.231-5-8.000,1
161.050-1-19,1
132.003-1-29,1
147.003-1-5,1
131.004-1-23,1
132.003-1-27,1
160.003-2-1,1
132.021-1-16,1
147.003-3-6.1,1
32.182-1-21.000,1
160.002-1-3,1
161.002-1-10,1
147.003-3-1,1
161.057-1-10,1
132.029-10-16,1
161.042-1-10,1
132.029-9-18,1
132.021-2-18.1,1
132.029-3-18,1
147.003-3-8,1
140.044-3-1,1
111.004-1-23,1
141.002-2-9.51,1
173.032-1-11.11,1
173.001-5-2,1
144.003-1-8,1
159.004-3-9,1
173.001-1-4,1
159.002-1-19.112,1
172.001-2-5.135,1
172.003-6-1,1
145.003-1-18,1
173.040-3-6,1
173.004-4-6.2,1
173.025-8-35,1
173.024-11-16,1
173.033-3-17.1,1
173.025-8-10,1
173.032-1-11.12,1
173.032-4-23,1
173.032-1-8,1
159.080-3-8,1
145.003-1-19,1
158.004-1-18.11,1
173.024-11-12,1
159.004-1-1.11,1
159.004-2-14,1
173.001-6-4.2,1
173.003-2-49,1
32.279-2-47.000,1
173.009-1-7.13,1
185.002-2-18.12,1
172.004-1-27,1
172.003-5-2.112,1
173.001-6-8,1
144.003-1-10.212,1
159.004-3-47,1
159.004-3-14.2,1
158.001-3-3.11,1
159.004-1-27.2,1
185.002-2-8.12,1
145.003-1-20,1
160.001-1-8,1
159.004-2-4,1
173.039-2-25,1
173.032-6-6.1,1
172.003-5-2.11,1
173.031-2-3,1
173.025-4-15,1
173.024-10-14,1
159.081-4-19,1
173.031-2-16,1
173.023-1-4,1
173.031-2-21,1
173.025-9-6,1
173.032-7-11,1
173.031-3-3.1,1
159.081-3-26,1
173.024-8-2,1
159.081-1-18,1
173.033-7-5,1
173.031-2-2,1
173.033-3-21,1
173.031-2-32,1
173.026-2-6.1,1
173.025-7-16.1,1
173.032-7-1,1
173.024-3-22.1,1
159.081-3-8,1
173.032-3-6,1
173.024-9-5.1,1
159.073-1-2.11,1
159.080-3-11,1
173.025-2-17,1
159.080-3-9,1
173.025-3-17,1
173.031-5-27,1
173.032-10-9,1
33.008-1-2.000,1
173.023-1-13,1
173.024-2-28,1
42.026-2-8.000,1
173.024-3-14,1
159.081-2-22,1
173.025-8-30,1
173.032-8-2,1
173.040-4-19.2,1
159.081-3-3,1
173.054-1-23,1
159.003-1-43.1,1
126.063-4-6,1
145.003-1-2.21,1
159.004-2-12,1
145.003-1-2.212,1
160.001-1-5.112,1
159.004-3-30,1
159.001-1-24,1
158.004-1-36.112,1
172.001-2-7,1
173.003-1-31.2,1
172.003-5-1.2,1
159.001-1-5.114,1
158.004-1-36.111,1
173.002-1-4.12,1
144.003-1-22.2,1
173.003-1-6.1,1
173.001-1-7,1
144.003-1-31,1
160.001-1-28,1
173.001-6-2,1
173.001-6-9,1
172.001-2-5.132,1
185.002-2-2,1
142.001-5-10.1,1
111.002-1-19,1
142.001-2-1.3,1
111.070-1-7,1
32.296-2-3.000,1
142.047-2-1,1
111.024-1-4.1,1
142.055-3-4,1
126.078-1-4,1
111.024-2-4.211,1
127.053-2-2,1
111.024-2-4.212,1
127.053-4-3,1
127.045-1-25,1
127.045-1-10,1
127.053-3-5,1
127.053-1-1,1
127.053-1-13.1,1
127.053-3-26,1
158.004-1-27.12,1
172.004-1-12.211,1
143.004-2-12,1
173.009-1-36.2,1
159.002-1-16.21,1
172.004-1-15.1,1
160.001-1-37.2,1
173.004-4-4.2,1
173.054-1-35,1
129.003-2-3.1,1
173.003-1-29.11,1
143.004-2-3.1,1
159.002-1-5.1,1
173.002-1-11.1,1
173.005-1-13,1
173.005-1-2,1
172.002-1-6,1
173.005-2-22.1,1
32.263-2-6.220,1
173.009-1-9,1
173.054-1-1,1
32.215-3-3.000,1
159.003-1-21,1
173.001-2-9,1
159.002-1-21,1
173.005-2-18.1,1
173.001-6-17,1
129.004-3-2,1
160.001-1-6,1
159.004-2-1.12,1
173.003-2-47.2,1
159.001-1-5.112,1
144.003-1-22.11,1
144.003-1-22.12,1
159.001-1-9.1,1
172.004-1-9,1
159.001-1-21.12,1
159.001-1-5.11,1
159.002-1-23,1
158.003-4-1,1
172.003-5-6,1
143.004-2-1,1
144.001-1-18,1
172.004-1-15.2,1
54.066-1-3.1,1
45.003-4-13.2,1
9.075-10-8,1
32.057-2-3,1
24.002-3-11.1,1
16.003-4-21.21,1
16.002-5-15.12,1
32.067-4-11,1
32.002-3-2.2,1
32.002-3-9,1
32.002-2-40,1
24.002-3-2,1
32.002-3-36.12,1
23.002-1-2,1
16.004-3-51,1
32.066-3-9.11,1
16.026-5-14,1
25.001-2-35.1,1
32.075-3-26,1
156.20-1-10.112,1
23.068-1-7,1
33.001-1-26.31,1
16.076-1-3,1
32.058-2-6,1
32.002-2-42.2,1
32.004-1-18,1
23.3-1-13.014,1
72.054-1-13,1
72.062-2-22,1
72.061-1-15,1
72.062-3-32,1
72.062-7-4,1
72.062-4-26,1
72.063-1-10.12,1
72.062-2-2,1
23.3-2-27.000,1
33.004-1-1,1
72.062-4-8.11,1
23.3-1-54.000,1
72.061-1-22,1
72.062-2-14,1
24.004-3-34.11,1
32.067-4-6.2,1
24.001-1-16,1
16.002-5-8,1
147.17-2-53.000,1
32.004-2-8,1
147.45-1-14.200,1
24.004-3-33.111,1
136.14-2-33.009,1
16.084-1-21.1,1
32.058-4-37,1
147.13-2-3.000,1
156.16-3-7.000,1
23.067-1-32,1
24.002-2-36.11,1
32.066-5-9,1
24.002-3-3.12,1
32.002-2-1,1
32.058-2-31,1
32.059-2-17.1,1
24.004-3-1.12,1
32.004-3-7,1
16.034-1-33,1
23.059-2-5,1
16.003-3-7.31,1
32.002-3-31.12,1
32.058-2-37,1
32.066-3-5,1
147.45-1-8.000,1
16.084-1-17,1
16.003-3-2,1
32.058-3-21,1
23.067-2-32,1
24.004-2-21.2,1
32.003-1-8.1,1
16.026-5-8,1
23.066-1-19,1
16.041-1-1,1
33.001-1-12,1
16.002-4-28,1
32.004-1-30,1
32.059-2-25,1
24.001-1-7,1
32.059-6-8,1
32.001-1-21.111,1
25.001-1-15.3,1
23.004-5-1,1
32.001-1-3.2,1
72.062-3-15,1
72.062-5-18,1
72.054-2-23.3,1
59.003-3-8,1
13.56-3-25.100,1
58.059-3-6,1
71.001-4-13,1
13.4-1-39.120,1
85.001-3-9,1
71.004-2-9.132,1
70.003-2-17,1
72.001-2-35,1
59.004-3-11.112,1
13.4-1-65.120,1
13.65-2-10.000,1
72.001-2-6,1
13.4-2-12.000,1
13.3-1-11.000,1
70.002-1-18.4,1
32.38-1-1.000,1
13.56-1-3.200,1
59.001-2-14.1,1
71.001-1-9.2,1
13.56-9-4.000,1
13.4-1-34.000,1
59.004-2-13,1
70.002-1-18.3,1
23.3-1-61.000,1
71.004-2-10.111,1
58.002-2-2,1
59.002-2-27,1
70.046-1-19,1
71.001-1-15.9,1
86.002-3-2,1
70.024-1-20,1
58.067-1-3,1
70.003-2-27.31,1
86.003-3-1,1
72.003-4-5,1
59.002-2-24.1,1
71.001-3-18.14,1
71.003-2-19.112,1
13.4-1-65.720,1
59.004-3-12.12,1
72.001-2-11.1,1
86.002-3-11.113,1
72.062-8-9,1
72.070-1-5,1
72.062-6-23.1,1
72.070-3-15.1,1
72.062-6-19.11,1
72.062-8-21.1,1
72.062-3-18,1
72.062-3-5,1
72.070-2-12,1
13.64-2-1.112,1
15.-1-31.100,1
72.054-1-22,1
72.062-6-12,1
72.062-2-12,1
72.062-3-16.1,1
72.070-3-7.1,1
13.4-1-19.000,1
72.062-2-8,1
32.38-1-10.000,1
72.062-8-1.11,1
72.062-1-14,1
72.054-2-8.2,1
85.003-1-1.111,1
72.062-9-8,1
70.003-3-14,1
13.65-4-6.100,1
59.003-1-13.1,1
86.001-3-17.1,1
86.002-3-10,1
86.002-3-12.1,1
59.004-3-12.11,1
58.051-1-6,1
72.061-1-30,1
72.062-6-13,1
72.070-2-10,1
72.062-1-6,1
72.054-2-23.4,1
72.062-7-6,1
72.062-4-17,1
72.062-6-31.11,1
13.56-7-11.002,1
72.062-8-21.2,1
24.004-3-1.2,1
33.002-1-11,1
23.3-2-28.000,1
32.002-2-39.2,1
23.068-1-23,1
32.058-6-27,1
23.075-2-53,1
146.20-1-10.000,1
25.021-1-26,1
16.003-3-13,1
32.003-1-2,1
147.17-2-1.000,1
32.001-1-18,1
25.001-2-25.12,1
32.067-6-8,1
33.001-2-9,1
33.003-2-20,1
157.5-1-8.000,1
16.003-3-4.142,1
16.002-5-11.12,1
16.026-5-4,1
25.021-1-13,1
23.074-1-8,1
23.068-1-21,1
157.3-1-46.200,1
32.002-2-7,1
33.003-1-3.22,1
32.067-3-18,1
23.003-2-12,1
23.066-2-2,1
32.075-2-9.1,1
16.004-3-60,1
32.002-3-2.112,1
16.026-5-11,1
157.5-1-7.000,1
24.002-2-35.112,1
16.002-5-15.11,1
23.002-1-5,1
16.003-4-28.2,1
16.003-3-1.112,1
25.001-1-38,1
23.004-6-5.11,1
16.003-3-11.1,1
32.059-2-19,1
32.066-2-14,1
147.5-1-31.200,1
16.071-1-10,1
16.003-2-6.1,1
32.002-4-12,1
24.002-2-7,1
16.003-2-5,1
32.067-2-1,1
23.060-1-5,1
24.002-2-35.111,1
24.002-2-35.12,1
17.003-1-2.21,1
33.003-1-11.1,1
32.002-1-10.3,1
24.004-2-11,1
25.001-1-22,1
16.034-1-5,1
16.004-2-55,1
157.5-2-9.000,1
32.058-3-19,1
16.002-4-30.1,1
33.003-2-11.111,1
24.002-2-34.2,1
24.004-2-8,1
42.050-2-15,1
16.002-2-29.2,1
146.2-1-37.000,1
32.058-1-4,1
156.16-4-22.000,1
24.003-2-10,1
146.2-1-32.000,1
32.058-1-8,1
24.004-3-18.2,1
32.002-1-10.2,1
23.002-4-1,1
146.3-1-53.000,1
23.066-1-25,1
32.002-2-48,1
33.001-1-17,1
32.001-1-21.112,1
16.004-3-73,1
23.075-1-4,1
32.004-2-33,1
43.001-1-14.31,1
136.2-1-21.000,1
32.050-1-10.1,1
25.021-1-15,1
32.066-7-15,1
32.058-6-9,1
23.083-3-13,1
25.029-3-8,1
16.004-3-58.1,1
25.001-2-36,1
32.059-2-4,1
23.060-1-11,1
25.003-1-3.1,1
16.004-2-54,1
32.058-2-25,1
23.004-1-16,1
24.004-1-63.12,1
24.004-3-34.12,1
25.001-1-19.2,1
23.068-1-6.3,1
32.001-1-21.12,1
32.075-1-2,1
32.075-3-10.2,1
32.066-3-8,1
24.002-2-19.11,1
16.003-4-24.112,1
23.002-1-12.111,1
32.002-2-43,1
24.003-1-14.1,1
24.002-2-26.111,1
32.075-1-3,1
16.084-1-5,1
32.002-5-16.1,1
23.075-2-9,1
23.067-2-38,1
32.002-2-43.3,1
24.004-1-74,1
32.058-6-20,1
16.004-2-57.1,1
23.075-2-17,1
146.1-1-52.200,1
23.002-3-2,1
146.20-3-15.000,1
23.067-2-11,1
32.002-2-16.12,1
32.059-2-34.1,1
32.075-1-5,1
32.066-4-7,1
16.004-2-12,1
32.058-3-18,1
42.050-2-10,1
32.002-3-1.212,1
42.050-2-7,1
24.002-3-23,1
16.002-2-24.2,1
16.084-1-1,1
24.004-2-21.11,1
23.066-1-16,1
146.2-1-43.000,1
24.002-3-21,1
32.002-3-1.1,1
147.17-2-5.000,1
23.067-2-37,1
147.3-2-20.000,1
24.002-3-22,1
16.004-2-28.1,1
16.004-2-7.111,1
136.14-3-14.000,1
23.067-1-16,1
32.001-1-8.212,1
42.002-3-12.1,1
156.-3-1.000,1
33.003-2-11.112,1
147.17-2-54.000,1
32.002-4-2.2,1
32.059-2-5,1
24.002-3-3.112,1
32.002-3-13,1
32.050-1-13,1
32.075-4-2,1
32.067-4-13,1
33.001-1-26.1,1
32.002-4-5.1,1
24.002-2-8,1
32.002-3-26.1,1
32.001-1-21.11,1
32.058-2-8,1
42.002-1-4,1
32.058-3-30,1
32.050-1-4,1
32.38-1-30.000,1
58.044-1-27,1
32.002-2-19,1
59.079-1-6,1
122.000-1-50,1
92.003-3-2.12,1
78.003-1-12,1
122.072-1-1.2,1
32.38-1-39.100,1
78.002-1-44.1,1
78.003-6-6.112,1
13.56-2-5.000,1
78.004-9-7.1,1
32.38-1-12.000,1
60.001-1-4.2,1
71.004-2-9.112,1
70.004-1-4.2,1
59.021-5-3,1
70.002-2-4.2,1
71.001-1-2.11,1
59.004-2-31,1
98.026-1-3,1
59.003-2-33.11,1
77.004-2-27,1
13.4-1-33.100,1
78.002-1-14.212,1
78.040-1-3,1
78.002-1-62.1,1
23.3-1-10.000,1
13.4-2-8.000,1
78.047-2-17,1
78.040-1-2.1,1
78.040-1-2.2,1
13.4-1-71.200,1
77.002-2-1.12,1
13.4-1-13.000,1
13.56-2-9.000,1
78.003-6-6.12,1
13.64-1-19.221,1
13.56-11-13.000,1
15.-1-31.200,1
77.003-2-17.114,1
13.3-2-14.000,1
78.001-3-41.1,1
77.003-2-23.11,1
58.004-3-1.112,1
32.38-1-14.000,1
86.002-3-17.111,1
70.024-2-8,1
59.024-4-12,1
70.038-3-3.1,1
70.031-2-4,1
84.076-2-5,1
58.066-1-15,1
70.045-1-14,1
84.076-1-3,1
70.002-2-9.11,1
71.048-1-5,1
84.076-1-7,1
71.001-2-15,1
58.081-3-12,1
70.004-1-10.12,1
70.002-1-6.12,1
72.003-1-8.2,1
13.4-1-49.000,1
59.065-1-18,1
59.004-2-12,1
70.002-2-15.1,1
72.001-2-30.1,1
71.003-2-19.12,1
84.076-2-1,1
58.067-1-2,1
71.002-1-15.11,1
59.004-3-10,1
59.025-1-6,1
86.004-1-2,1
70.001-1-48,1
71.002-2-16.1,1
59.003-1-6,1
60.003-1-24,1
71.002-2-15.112,1
59.060-1-24,1
58.004-3-4.1,1
59.065-1-5,1
84.076-1-1,1
59.003-1-13.2,1
59.004-3-49,1
70.045-1-13,1
70.001-1-33,1
78.056-1-21,1
92.001-2-26.2,1
78.057-1-18.2,1
107.023-1-1,1
78.065-1-10,1
78.048-1-15,1
78.003-3-1,1
107.000-3-30.2,1
77.004-1-17.2,1
78.047-2-36.11,1
66.003-4-1.2,1
78.055-1-9,1
78.001-2-5.11,1
92.003-2-25,1
78.004-4-18,1
121.002-3-1,1
122.065-1-22,1
77.004-1-16.1,1
78.003-4-3.211,1
106.001-4-2,1
91.003-2-9,1
78.057-2-35,1
78.066-2-10,1
78.004-5-5,1
122.065-1-21,1
78.065-1-29,1
78.001-1-6,1
78.003-1-3.42,1
66.002-3-12.2,1
78.047-2-31.1,1
78.058-2-27,1
78.004-11-11.121,1
91.001-1-2.2,1
66.003-2-24,1
78.047-2-9,1
23.1-1-20.110,1
78.058-1-8,1
78.057-2-39,1
78.058-2-19.1,1
78.004-9-5.1,1
77.003-2-17.2,1
77.002-2-11,1
78.004-9-7.3,1
78.047-2-50,1
32.38-1-45.000,1
92.002-1-2.111,1
78.001-2-7,1
66.004-1-6.4,1
78.058-5-8,1
78.002-1-96,1
77.003-2-23.2,1
78.002-1-56.12,1
78.058-2-25,1
13.3-3-7.100,1
107.000-3-21,1
91.001-4-11.212,1
91.001-1-6,1
77.004-2-4.11,1
77.002-2-22.2,1
66.002-3-11.1,1
77.002-3-2.2,1
77.004-1-20.2,1
107.023-2-3,1
122.055-3-2,1
23.2-1-28.100,1
91.003-2-18.2,1
78.058-2-24,1
78.003-5-5.4,1
13.56-8-9.002,1
78.047-2-21,1
77.002-3-14.12,1
122.072-1-5,1
77.003-3-7,1
13.57-1-5.200,1
91.001-1-12.2,1
91.003-2-20,1
92.003-2-18.4,1
92.003-2-18.2,1
136.000-2-2.11,1
78.002-1-91,1
78.003-5-1.1,1
78.003-7-11.12,1
13.56-2-8.000,1
91.001-2-19.1,1
77.004-2-34.2,1
78.003-7-10.1,1
91.001-4-4,1
92.003-2-12,1
23.1-1-9.000,1
58.066-1-5.1,1
70.001-1-7.2,1
86.002-3-3.21,1
70.038-3-10.1,1
84.003-1-5.1,1
13.4-1-11.912,1
23.3-1-5.300,1
58.044-1-22.1,1
85.001-3-7,1
59.004-3-46,1
59.004-3-12.111,1
23.3-1-50.000,1
84.001-1-5.4,1
59.003-1-28.21,1
70.003-3-40,1
84.004-1-18.11,1
70.002-1-8.2,1
13.4-2-15.000,1
70.003-2-39,1
72.001-1-23,1
58.066-1-8,1
23.002-1-2.000,1
59.056-1-11,1
59.024-4-3,1
13.56-8-16.100,1
84.076-2-4,1
72.003-4-9.112,1
23.1-1-23.200,1
70.023-1-16,1
58.051-2-20,1
85.001-3-3.1,1
85.001-1-12.2,1
70.003-2-37.1,1
59.004-3-42.12,1
59.002-2-21.11,1
71.048-1-10.1,1
70.031-1-18,1
72.001-1-27,1
71.001-2-35,1
85.001-3-2,1
70.031-2-2,1
59.004-3-47.111,1
59.002-1-30,1
71.004-2-9,1
71.061-1-6,1
23.003-1-53.000,1
84.001-1-4.1,1
71.001-2-26.11,1
86.002-3-26.2,1
58.051-3-7.11,1
59.004-3-52.2,1
70.001-1-50,1
85.003-1-13.122,1
70.003-2-16.2,1
85.003-1-31,1
71.001-2-21,1
71.001-2-27,1
60.001-1-1.12,1
71.002-2-6.11,1
70.003-2-12.111,1
58.051-3-7.12,1
70.031-2-3,1
59.004-3-11.2,1
59.029-3-1.1,1
70.004-1-12.12,1
58.073-1-8.12,1
13.56-3-10.001,1
70.001-1-19.212,1
70.024-2-15,1
59.003-1-5,1
70.024-1-12.11,1
71.004-2-9.131,1
58.073-1-4.2,1
84.004-1-18.12,1
98.026-1-8,1
15.-1-50.000,1
85.001-1-30,1
71.002-1-10.1,1
59.004-4-4.2,1
60.003-1-2.2,1
86.002-3-19,1
59.060-1-20,1
58.002-1-23.111,1
59.002-2-24.112,1
59.025-1-13.12,1
58.081-2-17,1
70.004-1-35,1
13.57-3-7.008,1
59.060-1-19,1
70.003-2-36.1,1
60.001-1-7,1
70.002-3-5,1
59.004-2-15.52,1
72.003-2-23,1
71.001-3-1.212,1
84.004-1-18.2,1
32.38-1-51.000,1
70.002-1-5,1
70.002-3-2,1
59.003-2-20,1
59.079-1-5,1
13.56-8-8.000,1
71.061-1-16,1
70.024-1-15,1
85.039-1-10,1
58.066-1-10.21,1
98.026-1-2,1
58.081-2-5,1
13.56-3-9.200,1
72.001-4-5,1
70.031-1-19,1
71.001-1-15.62,1
59.004-3-42.4,1
86.002-3-11.111,1
13.57-1-22.002,1
70.001-1-9.1,1
71.002-2-26,1
58.004-3-4.21,1
71.061-1-10,1
32.38-1-77.000,1
70.001-1-6,1
71.003-2-1.11,1
59.001-1-19.2,1
70.003-2-3.1,1
59.065-1-16,1
71.001-1-8,1
58.066-1-17,1
59.048-1-8,1
72.003-3-12.1,1
59.048-1-4,1
23.3-2-31.000,1
58.074-3-1,1
59.025-1-1,1
13.3-2-13.000,1
59.025-1-2,1
13.57-1-3.200,1
72.003-3-16,1
71.001-4-16,1
70.053-1-10,1
58.004-3-4.2,1
59.004-2-16,1
70.045-1-15,1
58.081-2-12.11,1
70.002-1-27.121,1
71.001-2-7,1
70.038-3-4.1,1
48.004-2-9.12,1
58.081-3-3.12,1
70.004-1-18.1,1
13.57-3-1.000,1
71.004-2-10.11,1
70.003-2-42,1
71.003-1-39.21,1
72.003-2-10,1
59.024-4-9.2,1
59.002-2-23.1,1
71.001-3-15.111,1
72.003-1-8.1,1
23.3-1-56.200,1
86.002-1-11,1
86.002-1-8,1
72.001-2-31,1
70.024-2-18.1,1
84.076-1-8,1
59.001-1-22,1
60.001-1-6,1
59.004-2-50,1
84.068-1-2,1
59.004-4-4.12,1
86.001-3-7,1
84.001-1-3.22,1
13.64-1-12.000,1
58.004-1-21,1
70.004-1-23.1,1
58.066-1-12,1
59.004-2-19,1
134.19-1-11.000,1
32.066-2-9,1
